,id,set,img_file,raw_img_dir,img_rename,img_format
2593,a6cafe,train,"a6cafe_[13962,44747]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a6cafe_[13962,44747]_composite_image.jpg",raw
2594,a6cafe,train,"a6cafe_[13962,44747]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a6cafe_[13962,44747]_composite_image.jpg",red
2595,a6cafe,train,"a6cafe_[13962,44747]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a6cafe_[13962,44747]_composite_image.jpg",blue
2596,a89f20,train,"a89f20_[10967,46336]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a89f20_[10967,46336]_composite_image.jpg",raw
2597,a89f20,train,"a89f20_[10967,46336]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a89f20_[10967,46336]_composite_image.jpg",red
2598,a89f20,train,"a89f20_[10967,46336]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a89f20_[10967,46336]_composite_image.jpg",blue
2599,b4fddb,train,"b4fddb_[13503,40379]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b4fddb_[13503,40379]_composite_image.jpg",raw
2600,b4fddb,train,"b4fddb_[13503,40379]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b4fddb_[13503,40379]_composite_image.jpg",red
2601,b4fddb,train,"b4fddb_[13503,40379]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b4fddb_[13503,40379]_composite_image.jpg",blue
2602,ad2573,test,"ad2573_[13035,44991]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ad2573_[13035,44991]_composite_image.jpg",raw
2603,ad2573,test,"ad2573_[13035,44991]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ad2573_[13035,44991]_composite_image.jpg",red
2604,ad2573,test,"ad2573_[13035,44991]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ad2573_[13035,44991]_composite_image.jpg",blue
2605,b32f11,train,"b32f11_[13046,52254]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b32f11_[13046,52254]_composite_image.jpg",raw
2606,b32f11,train,"b32f11_[13046,52254]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b32f11_[13046,52254]_composite_image.jpg",red
2607,b32f11,train,"b32f11_[13046,52254]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b32f11_[13046,52254]_composite_image.jpg",blue
2608,ae5b78,train,"ae5b78_[11884,53791]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ae5b78_[11884,53791]_composite_image.jpg",raw
2609,ae5b78,train,"ae5b78_[11884,53791]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ae5b78_[11884,53791]_composite_image.jpg",red
2610,ae5b78,train,"ae5b78_[11884,53791]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ae5b78_[11884,53791]_composite_image.jpg",blue
2611,ab55eb,train,"ab55eb_[15291,50037]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ab55eb_[15291,50037]_composite_image.jpg",raw
2612,ab55eb,train,"ab55eb_[15291,50037]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ab55eb_[15291,50037]_composite_image.jpg",red
2613,ab55eb,train,"ab55eb_[15291,50037]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ab55eb_[15291,50037]_composite_image.jpg",blue
2614,adc0ca,train,"adc0ca_[10924,39800]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_adc0ca_[10924,39800]_composite_image.jpg",raw
2615,adc0ca,train,"adc0ca_[10924,39800]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_adc0ca_[10924,39800]_composite_image.jpg",red
2616,adc0ca,train,"adc0ca_[10924,39800]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_adc0ca_[10924,39800]_composite_image.jpg",blue
2617,a4ad44,train,"a4ad44_[11370,51831]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a4ad44_[11370,51831]_composite_image.jpg",raw
2618,a4ad44,train,"a4ad44_[11370,51831]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a4ad44_[11370,51831]_composite_image.jpg",red
2619,a4ad44,train,"a4ad44_[11370,51831]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a4ad44_[11370,51831]_composite_image.jpg",blue
2620,a4ad44,train,"a4ad44_[12800,52067]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a4ad44_[12800,52067]_composite_image.jpg",raw
2621,a4ad44,train,"a4ad44_[12800,52067]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a4ad44_[12800,52067]_composite_image.jpg",red
2622,a4ad44,train,"a4ad44_[12800,52067]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a4ad44_[12800,52067]_composite_image.jpg",blue
2623,b631e6,test,"b631e6_[11897,47480]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b631e6_[11897,47480]_composite_image.jpg",raw
2624,b631e6,test,"b631e6_[11897,47480]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b631e6_[11897,47480]_composite_image.jpg",red
2625,b631e6,test,"b631e6_[11897,47480]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b631e6_[11897,47480]_composite_image.jpg",blue
2626,aa6e3d,train,"aa6e3d_[11678,55735]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_aa6e3d_[11678,55735]_composite_image.jpg",raw
2627,aa6e3d,train,"aa6e3d_[11678,55735]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_aa6e3d_[11678,55735]_composite_image.jpg",red
2628,aa6e3d,train,"aa6e3d_[11678,55735]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_aa6e3d_[11678,55735]_composite_image.jpg",blue
2629,b631e6,test,"b631e6_[15887,37878]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b631e6_[15887,37878]_composite_image.jpg",raw
2630,b631e6,test,"b631e6_[15887,37878]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b631e6_[15887,37878]_composite_image.jpg",red
2631,b631e6,test,"b631e6_[15887,37878]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b631e6_[15887,37878]_composite_image.jpg",blue
2632,a4fa68,train,"a4fa68_[14458,48150]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a4fa68_[14458,48150]_composite_image.jpg",raw
2633,a4fa68,train,"a4fa68_[14458,48150]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a4fa68_[14458,48150]_composite_image.jpg",red
2634,a4fa68,train,"a4fa68_[14458,48150]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a4fa68_[14458,48150]_composite_image.jpg",blue
2635,b075a7,train,"b075a7_[17274,51217]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b075a7_[17274,51217]_composite_image.jpg",raw
2636,b075a7,train,"b075a7_[17274,51217]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b075a7_[17274,51217]_composite_image.jpg",red
2637,b075a7,train,"b075a7_[17274,51217]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b075a7_[17274,51217]_composite_image.jpg",blue
2638,a93ad8,train,"a93ad8_[10473,43885]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a93ad8_[10473,43885]_composite_image.jpg",raw
2639,a93ad8,train,"a93ad8_[10473,43885]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a93ad8_[10473,43885]_composite_image.jpg",red
2640,a93ad8,train,"a93ad8_[10473,43885]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a93ad8_[10473,43885]_composite_image.jpg",blue
2641,b462ff,test,"b462ff_[11684,44523]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b462ff_[11684,44523]_composite_image.jpg",raw
2642,b462ff,test,"b462ff_[11684,44523]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b462ff_[11684,44523]_composite_image.jpg",red
2643,b462ff,test,"b462ff_[11684,44523]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b462ff_[11684,44523]_composite_image.jpg",blue
2644,b462ff,test,"b462ff_[11684,45221]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b462ff_[11684,45221]_composite_image.jpg",raw
2645,b462ff,test,"b462ff_[11684,45221]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b462ff_[11684,45221]_composite_image.jpg",red
2646,b462ff,test,"b462ff_[11684,45221]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b462ff_[11684,45221]_composite_image.jpg",blue
2647,b4b14e,train,"b4b14e_[11529,54443]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b4b14e_[11529,54443]_composite_image.jpg",raw
2648,b4b14e,train,"b4b14e_[11529,54443]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b4b14e_[11529,54443]_composite_image.jpg",red
2649,b4b14e,train,"b4b14e_[11529,54443]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b4b14e_[11529,54443]_composite_image.jpg",blue
2650,b4fddb,train,"b4fddb_[13033,38744]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b4fddb_[13033,38744]_composite_image.jpg",raw
2651,b4fddb,train,"b4fddb_[13033,38744]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b4fddb_[13033,38744]_composite_image.jpg",red
2652,b4fddb,train,"b4fddb_[13033,38744]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b4fddb_[13033,38744]_composite_image.jpg",blue
2653,b59738,train,"b59738_[10004,58552]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b59738_[10004,58552]_composite_image.jpg",raw
2654,b59738,train,"b59738_[10004,58552]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b59738_[10004,58552]_composite_image.jpg",red
2655,b59738,train,"b59738_[10004,58552]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b59738_[10004,58552]_composite_image.jpg",blue
2656,a801cb,train,"a801cb_[13408,35551]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a801cb_[13408,35551]_composite_image.jpg",raw
2657,a801cb,train,"a801cb_[13408,35551]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a801cb_[13408,35551]_composite_image.jpg",red
2658,a801cb,train,"a801cb_[13408,35551]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a801cb_[13408,35551]_composite_image.jpg",blue
2659,a8ebaf,train,"a8ebaf_[18400,55741]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a8ebaf_[18400,55741]_composite_image.jpg",raw
2660,a8ebaf,train,"a8ebaf_[18400,55741]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a8ebaf_[18400,55741]_composite_image.jpg",red
2661,a8ebaf,train,"a8ebaf_[18400,55741]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a8ebaf_[18400,55741]_composite_image.jpg",blue
2662,a7b285,test,"a7b285_[14338,58305]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a7b285_[14338,58305]_composite_image.jpg",raw
2663,a7b285,test,"a7b285_[14338,58305]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a7b285_[14338,58305]_composite_image.jpg",red
2664,a7b285,test,"a7b285_[14338,58305]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a7b285_[14338,58305]_composite_image.jpg",blue
2665,ab55eb,train,"ab55eb_[16314,48565]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ab55eb_[16314,48565]_composite_image.jpg",raw
2666,ab55eb,train,"ab55eb_[16314,48565]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ab55eb_[16314,48565]_composite_image.jpg",red
2667,ab55eb,train,"ab55eb_[16314,48565]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ab55eb_[16314,48565]_composite_image.jpg",blue
2668,ac3e32,test,"ac3e32_[11938,49725]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ac3e32_[11938,49725]_composite_image.jpg",raw
2669,ac3e32,test,"ac3e32_[11938,49725]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ac3e32_[11938,49725]_composite_image.jpg",red
2670,ac3e32,test,"ac3e32_[11938,49725]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ac3e32_[11938,49725]_composite_image.jpg",blue
2671,b3c9bb,train,"b3c9bb_[16755,51038]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b3c9bb_[16755,51038]_composite_image.jpg",raw
2672,b3c9bb,train,"b3c9bb_[16755,51038]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b3c9bb_[16755,51038]_composite_image.jpg",red
2673,b3c9bb,train,"b3c9bb_[16755,51038]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b3c9bb_[16755,51038]_composite_image.jpg",blue
2674,b293e2,train,"b293e2_[6192,59262]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b293e2_[6192,59262]_composite_image.jpg",raw
2675,b293e2,train,"b293e2_[6192,59262]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b293e2_[6192,59262]_composite_image.jpg",red
2676,b293e2,train,"b293e2_[6192,59262]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b293e2_[6192,59262]_composite_image.jpg",blue
2677,afdc1c,train,"afdc1c_[11130,46985]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_afdc1c_[11130,46985]_composite_image.jpg",raw
2678,afdc1c,train,"afdc1c_[11130,46985]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_afdc1c_[11130,46985]_composite_image.jpg",red
2679,afdc1c,train,"afdc1c_[11130,46985]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_afdc1c_[11130,46985]_composite_image.jpg",blue
2680,b67e5a,train,"b67e5a_[12542,56221]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b67e5a_[12542,56221]_composite_image.jpg",raw
2681,b67e5a,train,"b67e5a_[12542,56221]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b67e5a_[12542,56221]_composite_image.jpg",red
2682,b67e5a,train,"b67e5a_[12542,56221]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b67e5a_[12542,56221]_composite_image.jpg",blue
2683,b4fddb,train,"b4fddb_[11984,37261]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b4fddb_[11984,37261]_composite_image.jpg",raw
2684,b4fddb,train,"b4fddb_[11984,37261]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b4fddb_[11984,37261]_composite_image.jpg",red
2685,b4fddb,train,"b4fddb_[11984,37261]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b4fddb_[11984,37261]_composite_image.jpg",blue
2686,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ae0d22_[18442,49727]_composite_image.jpg",raw
2687,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ae0d22_[18442,49727]_composite_image.jpg",red
2688,ae0d22,test,"ae0d22_[18442,49727]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ae0d22_[18442,49727]_composite_image.jpg",blue
2689,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b37b6e_[11396,51485]_composite_image.jpg",raw
2690,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b37b6e_[11396,51485]_composite_image.jpg",red
2691,b37b6e,test,"b37b6e_[11396,51485]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b37b6e_[11396,51485]_composite_image.jpg",blue
2692,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b1fa79_[14885,51713]_composite_image.jpg",raw
2693,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b1fa79_[14885,51713]_composite_image.jpg",red
2694,b1fa79,train,"b1fa79_[14885,51713]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b1fa79_[14885,51713]_composite_image.jpg",blue
2695,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b0c41b_[18565,45592]_composite_image.jpg",raw
2696,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b0c41b_[18565,45592]_composite_image.jpg",red
2697,b0c41b,train,"b0c41b_[18565,45592]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b0c41b_[18565,45592]_composite_image.jpg",blue
2698,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_acd8f0_[7931,43860]_composite_image.jpg",raw
2699,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_acd8f0_[7931,43860]_composite_image.jpg",red
2700,acd8f0,train,"acd8f0_[7931,43860]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_acd8f0_[7931,43860]_composite_image.jpg",blue
2701,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_af8dca_[11334,62248]_composite_image.jpg",raw
2702,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_af8dca_[11334,62248]_composite_image.jpg",red
2703,af8dca,train,"af8dca_[11334,62248]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_af8dca_[11334,62248]_composite_image.jpg",blue
2704,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b293e2_[10779,55582]_composite_image.jpg",raw
2705,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b293e2_[10779,55582]_composite_image.jpg",red
2706,b293e2,train,"b293e2_[10779,55582]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b293e2_[10779,55582]_composite_image.jpg",blue
2707,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ae5b78_[11932,55987]_composite_image.jpg",raw
2708,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ae5b78_[11932,55987]_composite_image.jpg",red
2709,ae5b78,train,"ae5b78_[11932,55987]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ae5b78_[11932,55987]_composite_image.jpg",blue
2710,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a4ad44_[11557,53249]_composite_image.jpg",raw
2711,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a4ad44_[11557,53249]_composite_image.jpg",red
2712,a4ad44,train,"a4ad44_[11557,53249]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a4ad44_[11557,53249]_composite_image.jpg",blue
2713,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_afdc1c_[11130,47683]_composite_image.jpg",raw
2714,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_afdc1c_[11130,47683]_composite_image.jpg",red
2715,afdc1c,train,"afdc1c_[11130,47683]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_afdc1c_[11130,47683]_composite_image.jpg",blue
2716,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_aabb0e_[12238,43627]_composite_image.jpg",raw
2717,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_aabb0e_[12238,43627]_composite_image.jpg",red
2718,aabb0e,test,"aabb0e_[12238,43627]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_aabb0e_[12238,43627]_composite_image.jpg",blue
2719,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ad2573_[11534,49329]_composite_image.jpg",raw
2720,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ad2573_[11534,49329]_composite_image.jpg",red
2721,ad2573,test,"ad2573_[11534,49329]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ad2573_[11534,49329]_composite_image.jpg",blue
2722,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b631e6_[10643,47480]_composite_image.jpg",raw
2723,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b631e6_[10643,47480]_composite_image.jpg",red
2724,b631e6,test,"b631e6_[10643,47480]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b631e6_[10643,47480]_composite_image.jpg",blue
2725,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b02926_[10303,46720]_composite_image.jpg",raw
2726,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b02926_[10303,46720]_composite_image.jpg",red
2727,b02926,train,"b02926_[10303,46720]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b02926_[10303,46720]_composite_image.jpg",blue
2728,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_af8dca_[15467,55387]_composite_image.jpg",raw
2729,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_af8dca_[15467,55387]_composite_image.jpg",red
2730,af8dca,train,"af8dca_[15467,55387]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_af8dca_[15467,55387]_composite_image.jpg",blue
2731,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b293e2_[10445,56978]_composite_image.jpg",raw
2732,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b293e2_[10445,56978]_composite_image.jpg",red
2733,b293e2,train,"b293e2_[10445,56978]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b293e2_[10445,56978]_composite_image.jpg",blue
2734,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a6cafe_[13890,44049]_composite_image.jpg",raw
2735,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a6cafe_[13890,44049]_composite_image.jpg",red
2736,a6cafe,train,"a6cafe_[13890,44049]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a6cafe_[13890,44049]_composite_image.jpg",blue
2737,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b5e396_[13085,39442]_composite_image.jpg",raw
2738,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b5e396_[13085,39442]_composite_image.jpg",red
2739,b5e396,train,"b5e396_[13085,39442]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b5e396_[13085,39442]_composite_image.jpg",blue
2740,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b075a7_[17931,50100]_composite_image.jpg",raw
2741,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b075a7_[17931,50100]_composite_image.jpg",red
2742,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b075a7_[17931,50100]_composite_image.jpg",blue
2743,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a54803_[11950,38794]_composite_image.jpg",raw
2744,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a54803_[11950,38794]_composite_image.jpg",red
2745,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a54803_[11950,38794]_composite_image.jpg",blue
2746,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b6cb24_[10367,45878]_composite_image.jpg",raw
2747,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b6cb24_[10367,45878]_composite_image.jpg",red
2748,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b6cb24_[10367,45878]_composite_image.jpg",blue
2749,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_af4155_[8637,50834]_composite_image.jpg",raw
2750,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_af4155_[8637,50834]_composite_image.jpg",red
2751,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_af4155_[8637,50834]_composite_image.jpg",blue
2752,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b1abe7_[16919,33761]_composite_image.jpg",raw
2753,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b1abe7_[16919,33761]_composite_image.jpg",red
2754,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_b1abe7_[16919,33761]_composite_image.jpg",blue
2755,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_af8dca_[12090,61223]_composite_image.jpg",raw
2756,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_af8dca_[12090,61223]_composite_image.jpg",red
2757,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_af8dca_[12090,61223]_composite_image.jpg",blue
2758,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_ac3e32_[10176,44105]_composite_image.jpg",raw
2759,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_ac3e32_[10176,44105]_composite_image.jpg",red
2760,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_ac3e32_[10176,44105]_composite_image.jpg",blue
2761,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_afdc1c_[11855,52130]_composite_image.jpg",raw
2762,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_afdc1c_[11855,52130]_composite_image.jpg",red
2763,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_afdc1c_[11855,52130]_composite_image.jpg",blue
2764,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_a93ad8_[10411,39945]_composite_image.jpg",raw
2765,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_a93ad8_[10411,39945]_composite_image.jpg",red
2766,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_infla_4,"blue_cell_infla_4_a93ad8_[10411,39945]_composite_image.jpg",blue
2767,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_infla_4,"raw_cell_infla_4_b32f11_[14175,52356]_composite_image.jpg",raw
2768,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_infla_4,"red_cell_infla_4_b32f11_[14175,52356]_composite_image.jpg",red
